run_id,patient_id,repetition,run,model,timestamp,pdf_pages,character_count,estimated_tokens,repetition_factor,mode
20260522_161848,patient_97,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:40:57.397517,2,2174,544,5,redundancy
20260522_161848,patient_97,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:40:59.451447,4,4349,1088,10,redundancy
20260522_161848,patient_97,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:41:01.806892,6,6959,1740,16,redundancy
20260522_161848,patient_98,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:41:05.640474,1,544,136,1,redundancy
20260522_161848,patient_98,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:41:08.425239,3,2724,681,5,redundancy
20260522_161848,patient_98,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:41:11.122652,5,5449,1363,10,redundancy
20260522_161848,patient_98,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:41:14.040856,8,8719,2180,16,redundancy
20260522_161848,patient_99,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:41:17.024267,1,366,92,1,redundancy
20260522_161848,patient_99,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:41:20.484120,2,1834,459,5,redundancy
20260522_161848,patient_99,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:41:23.815484,3,3669,918,10,redundancy
20260522_161848,patient_99,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:41:27.282664,5,5871,1468,16,redundancy
20260522_161848,patient_100,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:41:30.584044,1,498,125,1,redundancy
20260522_161848,patient_100,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:41:33.052685,3,2494,624,5,redundancy
20260522_161848,patient_100,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:41:35.448075,5,4989,1248,10,redundancy
20260522_161848,patient_100,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:41:38.913131,7,7983,1996,16,redundancy
