model_key,model,condition,patient_id,repetition,run,timestamp,latency_s,micro_precision,micro_recall,micro_f1,omission_count,hallucination_count,drift_vs_1x,drift_vs_gold,drift_score,extracted_entities_n,pdf_pages,character_count,estimated_tokens
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_04,10,2,2026-05-22T02:04:41.649103,2.6295593999984703,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,4,3919,980
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_04,10,3,2026-05-22T02:04:44.579823,2.655746399999771,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,4,3919,980
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_04,16,1,2026-05-22T02:04:47.718418,2.7768376000003627,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,6,6271,1568
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_04,16,2,2026-05-22T02:04:50.528086,2.443507600000885,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,6,6271,1568
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_04,16,3,2026-05-22T02:04:53.931121,3.035893299998861,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,6,6271,1568
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_05,2,1,2026-05-22T02:04:58.683519,4.487150699998892,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,1,1001,251
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_05,2,2,2026-05-22T02:05:03.284488,4.518696900000577,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,1,1001,251
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_05,2,3,2026-05-22T02:05:07.377866,4.01313300000038,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,1,1001,251
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_05,5,1,2026-05-22T02:05:11.726581,4.19928230000005,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,3,2504,626
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_05,5,2,2026-05-22T02:05:16.211525,4.329648599999928,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,3,2504,626
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_05,5,3,2026-05-22T02:05:20.925299,4.5198206000004575,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,3,2504,626
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_05,10,1,2026-05-22T02:05:25.238161,3.7685934000001,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,5,5009,1253
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_05,10,2,2026-05-22T02:05:29.414441,3.48400860000038,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,5,5009,1253
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_05,10,3,2026-05-22T02:05:34.258376,4.247263099998236,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,5,5009,1253
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_05,16,1,2026-05-22T02:05:38.557299,3.586428399999932,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,8,8015,2004
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_05,16,2,2026-05-22T02:05:42.414464,3.588431399999536,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,8,8015,2004
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_05,16,3,2026-05-22T02:05:46.427967,3.74413579999964,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,8,8015,2004
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_06,2,1,2026-05-22T02:05:49.158936,2.598721000000296,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,1,775,194
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_06,2,2,2026-05-22T02:05:52.017926,2.7877045999994152,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,1,775,194
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_06,2,3,2026-05-22T02:05:55.053646,2.9737900999989506,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,1,775,194
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_06,5,1,2026-05-22T02:05:57.994705,2.8442297000001417,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,2,1939,485
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_06,5,2,2026-05-22T02:06:01.257551,3.163031300000512,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,2,1939,485
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_06,5,3,2026-05-22T02:06:04.007878,2.650370499999553,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,2,1939,485
