model_key,model,condition,patient_id,repetition,run,timestamp,latency_s,micro_precision,micro_recall,micro_f1,omission_count,hallucination_count,drift_vs_1x,drift_vs_gold,drift_score,extracted_entities_n,pdf_pages,character_count,estimated_tokens
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_01,5,1,2026-05-22T01:03:04.764719,3.998425099999622,0.5555555555555556,0.5555555555555556,0.5555555555555556,4,4,0.0,0.6153846153846154,0.3076923076923077,9,2,3637,910
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_01,10,1,2026-05-22T01:03:09.293963,4.210529099999803,0.5555555555555556,0.5555555555555556,0.5555555555555556,4,4,0.0,0.6153846153846154,0.3076923076923077,9,3,7269,1818
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_01,16,1,2026-05-22T01:03:13.879352,4.154205100000581,0.5555555555555556,0.5555555555555556,0.5555555555555556,4,4,0.0,0.6153846153846154,0.3076923076923077,9,5,11686,2922
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_01,32,1,2026-05-22T01:03:19.022707,4.427633700000115,0.5555555555555556,0.5555555555555556,0.5555555555555556,4,4,0.0,0.6153846153846154,0.3076923076923077,9,9,23360,5840
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_02,1,1,2026-05-22T01:03:25.062683,5.967137499999808,0.14285714285714285,0.14285714285714285,0.14285714285714285,6,6,0.0,0.9230769230769231,0.46153846153846156,7,1,541,136
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_02,2,1,2026-05-22T01:03:29.743677,4.151715400000285,0.14285714285714285,0.14285714285714285,0.14285714285714285,6,6,0.0,0.9230769230769231,0.46153846153846156,7,1,1116,279
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_02,5,1,2026-05-22T01:03:34.038564,3.79379549999976,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.0,0.4444444444444444,0.2222222222222222,7,2,2772,693
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_02,10,1,2026-05-22T01:03:39.357425,5.099416699999892,0.14285714285714285,0.14285714285714285,0.14285714285714285,6,6,0.0,0.9230769230769231,0.46153846153846156,7,3,5491,1373
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_02,16,1,2026-05-22T01:03:43.135705,3.504235699999299,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.0,0.4444444444444444,0.2222222222222222,7,4,8793,2199
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_02,32,1,2026-05-22T01:03:47.464130,3.6570103000003655,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.0,0.4444444444444444,0.2222222222222222,7,7,17561,4391
