run_id,patient_id,repetition,run,model,timestamp,ok,status_code,latency_s,raw_valid_json,schema_match,repair_needed,extra_keys_count,missing_keys_count,malformed_json,markdown_fence_present,structural_drift_score,extracted_entities_n,pdf_pages,character_count,estimated_tokens
20260520_192127,patient_04,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:26:53.511602,1,200,2.885628199999701,1,1,0,0,0,0,0,0.0,6,,,
20260520_192127,patient_04,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:27:12.797741,1,200,5.503231400000004,1,1,0,0,0,0,0,0.0,6,,,
20260520_192127,patient_04,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:27:18.314273,1,200,6.1488527999990765,1,1,0,0,0,0,0,0.0,6,,,
20260520_192127,patient_04,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:27:24.474257,1,200,4.514263600000049,1,1,0,0,0,0,0,0.0,6,,,
20260520_192127,patient_04,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:26:41.046405,1,200,2.4732778999987204,1,1,0,0,0,0,0,0.0,6,,,
20260520_192127,patient_04,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:26:43.541115,1,200,1.8036658999990323,1,1,0,0,0,0,0,0.0,6,,,
20260520_192127,patient_04,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:26:45.355674,1,200,2.6169436000000132,1,1,0,0,0,0,0,0.0,6,,,
20260520_192127,patient_04,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:26:35.151925,1,200,2.0301010999992286,1,1,0,0,0,0,0,0.0,6,,,
20260520_192127,patient_04,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:26:37.193780,1,200,2.1354621999998926,1,1,0,0,0,0,0,0.0,6,,,
20260520_192127,patient_04,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:26:39.341279,1,200,1.6662090999998327,1,1,0,0,0,0,0,0.0,6,,,
20260520_192127,patient_04,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:27:05.920016,1,200,2.2071536000003107,1,1,0,0,0,0,0,0.0,6,,,
20260520_192127,patient_04,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:27:08.148897,1,200,2.375661599999148,1,1,0,0,0,0,0,0.0,6,,,
20260520_192127,patient_04,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:27:10.535942,1,200,1.916719799999555,1,1,0,0,0,0,0,0.0,6,,,
20260520_192127,patient_04,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:26:56.526314,1,200,2.9500914000000193,1,1,0,0,0,0,0,0.0,6,,,
20260520_192127,patient_04,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:26:59.497164,1,200,3.1583769999997457,1,1,0,0,0,0,0,0.0,6,,,
20260520_192127,patient_04,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:27:02.669028,1,200,2.9592837000000145,1,1,0,0,0,0,0,0.0,6,,,
20260520_192127,patient_03,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:25:49.465778,1,200,3.3448644999989483,1,1,0,0,0,0,0,0.0,9,,,
20260520_192127,patient_03,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:25:52.823125,1,200,3.49778409999999,1,1,0,0,0,0,0,0.0,9,,,
20260520_192127,patient_03,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:25:56.332463,1,200,3.378886700000294,1,1,0,0,0,0,0,0.0,9,,,
20260520_192127,patient_03,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:26:22.740943,1,200,4.354718399999911,1,1,0,0,0,0,0,0.0,9,,,
20260520_192127,patient_03,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:26:27.108887,1,200,3.8384289999994508,1,1,0,0,0,0,0,0.0,9,,,
20260520_192127,patient_03,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:26:30.959891,1,200,4.158299500000794,1,1,0,0,0,0,0,0.0,9,,,
20260520_192127,patient_03,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:25:38.644823,1,200,3.7525795999990805,1,1,0,0,0,0,0,0.0,9,,,
20260520_192127,patient_03,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:25:42.408185,1,200,3.544904000000315,1,1,0,0,0,0,0,0.0,9,,,
20260520_192127,patient_03,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:25:45.965419,1,200,3.3609419999993406,1,1,0,0,0,0,0,0.0,9,,,
20260520_192127,patient_03,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:25:26.165066,1,200,3.7785686000006535,1,1,0,0,0,0,0,0.0,9,,,
20260520_192127,patient_03,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:25:29.962060,1,200,4.868718700001409,1,1,0,0,0,0,0,0.0,9,,,
20260520_192127,patient_03,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:25:34.842184,1,200,3.750234499999351,1,1,0,0,0,0,0,0.0,9,,,
